date,depth,mag,place,latitude,longitude,depth_avg_22,depth_avg_15,depth_avg_7,mag_avg_22,mag_avg_15,mag_avg_7,mag_outcome
2024-04-13,38.746,5.2,Indonesia,-1.9351662650602408,119.26318192771085,50.20586363636364,43.2834,54.70442857142856,4.8136363636363635,4.8933333333333335,4.614285714285714,
2024-04-13,49.221,4.6,Indonesia,-1.9351662650602408,119.26318192771085,50.796,43.7612,60.30742857142856,4.836363636363637,4.8533333333333335,4.614285714285715,
2024-04-13,40.927,5.3,Indonesia,-1.9351662650602408,119.26318192771085,45.926909090909085,44.15633333333333,58.912857142857135,4.8545454545454545,4.906666666666666,4.742857142857143,
2024-04-13,42.242,4.6,Indonesia,-1.9351662650602408,119.26318192771085,45.096090909090904,46.3682,55.35142857142856,4.8545454545454545,4.8133333333333335,4.757142857142857,
2024-04-10,9.858,4.6,Chile,-24.685332352941174,-70.1534794117647,73.23204545454546,71.03186666666667,42.750142857142855,4.509090909090909,4.546666666666667,4.742857142857142,
2024-04-11,52.283,4.8,Chile,-24.685332352941174,-70.1534794117647,73.6,62.85773333333334,48.81514285714286,4.540909090909091,4.546666666666667,4.728571428571429,
2024-04-11,127.147,4.4,Chile,-24.685332352941174,-70.1534794117647,78.92486363636364,62.449333333333335,61.82585714285715,4.55,4.566666666666666,4.614285714285714,
2024-04-12,11.831,4.1,Chile,-24.685332352941174,-70.1534794117647,78.01977272727272,55.46666666666667,52.09142857142857,4.559090909090909,4.546666666666667,4.471428571428571,
2024-04-13,35.0,4.0,Chile,-24.685332352941174,-70.1534794117647,74.88081818181819,57.13333333333333,40.805,4.536363636363636,4.526666666666666,4.442857142857143,
2024-04-13,115.215,4.2,Chile,-24.685332352941174,-70.1534794117647,73.59422727272727,60.675,55.63171428571429,4.531818181818182,4.506666666666666,4.342857142857143,
2024-04-15,64.487,4.2,Chile,-24.685332352941174,-70.1534794117647,72.93890909090909,57.47546666666666,59.403000000000006,4.490909090909091,4.513333333333334,4.328571428571428,
2024-04-15,9.27000045776367,1.80999994,Hawaii,19.295655303796885,-155.3903344502767,24.467272747646692,23.732666571935024,22.36142866952078,2.131363619545455,2.085999972666667,2.03428568,
2024-04-15,30.6200008392334,2.0,Hawaii,19.295655303796885,-155.3903344502767,24.40681820566005,23.610000022252404,22.038571493966234,2.1299999845454547,2.100666641333333,2.02142855,
2024-04-15,30.5,2.48000002,Hawaii,19.295655303796885,-155.3903344502767,25.522727305238906,25.43000001907349,22.012857164655404,2.1436363490909094,2.1359999726666667,2.0528571257142856,
2024-04-15,30.7900009155273,2.38000011,Hawaii,19.295655303796885,-155.3903344502767,25.432727326046347,25.28333330154419,24.592857360839837,2.1572727177272726,2.1573333173333333,2.1457142814285715,
2024-04-15,-0.490000009536743,2.82,Hawaii,19.295655303796885,-155.3903344502767,24.12818191268228,23.05066663424174,24.451428788048872,2.1990909004545456,2.1886666573333335,2.2985714242857145,
2024-04-15,31.6100006103516,2.83,Hawaii,19.295655303796885,-155.3903344502767,23.976363723928284,23.260666735967,22.625714676720758,2.2213636318181815,2.2233333280000003,2.365714295714286,
2024-04-15,29.4400005340576,1.70000005,Hawaii,19.295655303796885,-155.3903344502767,24.017727353356108,23.065333509445185,23.105714763913827,2.1890909027272727,2.2093333333333334,2.2885714457142856,
2024-04-14,13.43,2.19,Puerto Rico,18.154177713178296,-66.67167112403101,22.758636363636366,21.776000000000003,24.21285714285714,2.5913636363636363,2.546666666666667,2.777142857142857,
2024-04-14,9.13,3.4,Puerto Rico,18.154177713178296,-66.67167112403101,22.491818181818186,21.358666666666668,23.70285714285714,2.5777272727272726,2.6326666666666667,2.8799999999999994,
2024-04-14,13.31,2.6,Puerto Rico,18.154177713178296,-66.67167112403101,22.312272727272727,20.254666666666665,23.618571428571425,2.5695454545454544,2.588666666666667,2.8771428571428572,
2024-04-14,13.74,2.29,Puerto Rico,18.154177713178296,-66.67167112403101,22.179090909090913,20.247333333333337,23.924285714285713,2.5790909090909087,2.6113333333333335,2.9057142857142857,
